machine_translated_fields,subject_en,spatial_representation_type_en,collection_en,frequency_en,id,jurisdiction_en,keywords_en,license_id_en,maintainer,maintainer_email,metadata_created,metadata_modified,name,org_title_at_publication_en,owner_org_en,formats_en,resource_date_published,resource_size,resource_url,resource_character_set_en,resource_language_en,resource_format_en,resource_related_type_en,resource_related_relationship_en,resource_type_en,resource_data_quality_en,restrictions,spatial,time_period_coverage_end,time_period_coverage_start,title_translated_eng,topic_category_en,dataset_type_en,org_section_en,program_page_url_en
"-","['Information and Communications']","['-']","Publications","As Needed","95cc13a3-45ea-41e5-9e9f-cb1c06c2726c","Federal","['AAFC', 'Directive on Open Government', 'OGIP']","Open Government Licence - Canada","-","AAFC.OpenGovernment-Gouvernementouvert.AAC@AGR.GC.CA","2017-03-08T19:20:49.812Z","2024-11-21T01:28:52.397Z","95cc13a3-45ea-41e5-9e9f-cb1c06c2726c","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['DOC', 'HTML', 'PDF']","['-']","['-', '1100800', '1112576', '8425']","['https://open.canada.ca/data/dataset/95cc13a3-45ea-41e5-9e9f-cb1c06c2726c/resource/21d5d299-2627-425a-b7fc-bb682a243bdf/download/ogip-aafc-2015.doc', 'https://open.canada.ca/data/dataset/95cc13a3-45ea-41e5-9e9f-cb1c06c2726c/resource/28ff3c3f-5921-47e2-bc38-362c65e91893/download/ogip-2015-approvals.pdf', 'https://open.canada.ca/data/dataset/95cc13a3-45ea-41e5-9e9f-cb1c06c2726c/resource/703d9f4b-ff15-4c7b-bce5-21da8d3c3019/download/pmogo-aac-2015.doc', 'https://open.canada.ca/en/content/open-government-implementation-plan-agriculture-and-agri-food-canada', 'https://ouvert.canada.ca/fr/contenu/plan-mise-oeuvre-gouvernement-ouvert-agriculture-agroalimentaire-canada']","['-']","['English', 'French']","['DOC', 'HTML', 'PDF']","['-']","['-']","['Plan - Strategic Plan']","['-']","unrestricted","-","2016-10-31 00:00:00","2015-10-31 00:00:00","Open Government Implementation Plan – Agriculture and Agri-Food Canada","-","Open Information","-","-","Ontario - Ottawa"
"-","['Agriculture', 'Health and Safety', 'Science and Technology']","['-']","Non-Spatial","Monthly","97addbb5-45b4-49f3-b61a-2fe6bed2616b","Federal","['Crop', 'Fruit', 'Minor use projects', 'PMC', 'Pest control', 'Pesticide', 'Pesticide research', 'Registrant', 'Vegetable']","Open Government Licence - Canada","-","aafc.opengovernment-gouvernementouvert.aac@agr.gc.ca","2018-12-14T20:11:05.304Z","2022-11-18T21:23:27.446Z","97addbb5-45b4-49f3-b61a-2fe6bed2616b","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'HTML', 'JSON', 'XML']","['2018-11-26', '2018-12-11', '2018-12-13']","['-']","['https://od-do.agr.gc.ca/ProjectStatusChangeLogEn.html', 'https://od-do.agr.gc.ca/ProjectStatusDictionaryEn.html', 'https://od-do.agr.gc.ca/ProjectStatus_StatutProjet.csv', 'https://od-do.agr.gc.ca/ProjectStatus_StatutProjet.json', 'https://od-do.agr.gc.ca/ProjectStatus_StatutProjet.xml', 'https://od-do.agr.gc.ca/StatutProjetDictionnaireFr.html', 'https://od-do.agr.gc.ca/StatutProjetJournalFr.html']","['UTF-8']","['English', 'French']","['CSV', 'HTML', 'JSON', 'XML']","['-']","['-']","['Dataset', 'Specification']","['-']","unrestricted","-","-","-","Minor Use Pesticides Program Project Status by Crop","Open Data","Science and Technology Branch","https://agriculture.canada.ca/en/agricultural-science-and-innovation/agriculture-and-agri-food-research-centres-and-collections/pest-management-centre/minor-use-pesticides-pest-management-centre","['General public,Government,Scientists']","Canada"
"-","['Nature and Environment', 'Science and Technology']","['Vector']","Open Maps","Not Planned","98fa7335-fbfe-4289-9a0e-d6bf3874b424","Federal","['Ecology', 'Environment', 'Terrestrial ecosystems']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2017-05-25T18:05:03.383Z","2024-09-10T20:10:43.729Z","98fa7335-fbfe-4289-9a0e-d6bf3874b424","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'HTML', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/cen', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/fgdb/ep/nef_ca_ter_ecoprovince_v2_2.gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/geoJSON/ep/nef_ca_ter_ecoprovince_v2_2.geojson', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/en/ISO_19131_National_Ecological_Framework_for_Canada_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/fr/Cadre_ecologique_national_pour_le_Canada_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/nef/', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_national_ecological_framework_of_canada/MapServer/27', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_cadre_ecologique_national_pour_le_canada/MapServer/27']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'HTML', 'PDF']","['-']","['-']","['Application', 'Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","1999-01-01 00:00:00","1991-01-01 00:00:00","Terrestrial Ecoprovinces of Canada","Biota","Open Data","-","-"
"-","['Nature and Environment']","['Vector']","Open Maps","Not Planned","991ded83-1872-4918-82c7-8ec078bc38a5","Federal","['Ecology', 'Ecosystems', 'Terrestrial ecosystems']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2017-04-24T15:50:13.246Z","2024-09-10T20:10:31.181Z","991ded83-1872-4918-82c7-8ec078bc38a5","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/fgdb/ep/nef_ecoprov_elevation.gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/geoJSON/ep/nef_ecoprov_elevation.geojson', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/en/ISO_19131_National_Ecological_Framework_for_Canada_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/fr/Cadre_ecologique_national_pour_le_Canada_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_national_ecological_framework_of_canada/MapServer/28', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_cadre_ecologique_national_pour_le_canada/MapServer/28', 'https://agriculture.canada.ca/atlas/services/mapservices/aafc_national_ecological_framework_of_canada/MapServer/WMSServer?request=GetCapabilities&service=WMS&layers=24&legend_format=image/png&feature_info_type=text/html', 'https://agriculture.canada.ca/atlas/services/servicesdecarte/aac_cadre_ecologique_national_pour_le_canada/MapServer/WMSServer?request=GetCapabilities&service=WMS&layers=24&legend_format=image/png&feature_info_type=text/html']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'WMS']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 85.0], [-132.0, 85.0], [-132.0, 36.0]]]}","1999-01-01 00:00:00","1991-01-01 00:00:00","Elevation by Ecoprovince","Environment","Open Data","-","-"
"-","['Form Descriptors']","['Grid', 'Vector']","Open Maps","Not Planned","9979faa9-b96f-41ce-bbd5-e0733e7ad04a","Federal","['Topography']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2016-09-25T01:45:09.062Z","2023-02-23T14:25:36.202Z","9979faa9-b96f-41ce-bbd5-e0733e7ad04a","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['FGDB/GDB', 'GeoTIF', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/skRedberryLake/data_donnees/fgdb/SK_REDBERRY_CNTR.gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/skRedberryLake/data_donnees/tif/', 'https://agriculture.canada.ca/atlas/data_donnees/skRedberryLake/supportdocument_documentdesupport/en/AAFC_Redberry_Lake_Survey_Report.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/skRedberryLake/supportdocument_documentdesupport/en/AESB_RLBR_Data_Supply_and_License_Agreement.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/skRedberryLake/supportdocument_documentdesupport/en/ISO_19131_Redberry_Lake_Biosphere_Reserve_LiDAR_Survey_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/skRedberryLake/supportdocument_documentdesupport/fr/Leve_LiDAR_aux_environs_du_Reserve_de_la_biosphere_du_lac_Redberry_19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['FGDB/GDB', 'GeoTIF', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-108.0, 52.0], [-107.0, 52.0], [-107.0, 53.0], [-108.0, 53.0], [-108.0, 52.0]]]}","2011-10-31 00:00:00","2011-10-31 00:00:00","Redberry Lake Biosphere Reserve LiDAR Survey","Elevation","Open Data","-","-"
"-","['Agriculture']","['Vector']","Open Maps","As Needed","9a49563a-1f8f-4a7e-86a5-1c008317459e","Federal","['Agriculture statistics', 'Crops', 'Farms']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2023-03-06T22:41:46.144Z","2024-11-14T17:40:44.904Z","9a49563a-1f8f-4a7e-86a5-1c008317459e","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'GeoTIF', 'HTML', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/cropSpatialDensity/data_donnees/tif/crop_spatial_density_mustard.zip', 'https://agriculture.canada.ca/atlas/data_donnees/cropSpatialDensity/maps_cartes/Mustard/', 'https://agriculture.canada.ca/atlas/data_donnees/cropSpatialDensity/supportdocument_documentdesupport/en/ISO_19131_Spatial_Density_Major_Crops_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/cropSpatialDensity/supportdocument_documentdesupport/fr/ISO_19131_Densite_spatiale_des_grandes_cultures.pdf', 'https://agriculture.canada.ca/atlas/dcrops', 'https://agriculture.canada.ca/atlas/dcultures', 'https://tiles.arcgis.com/tiles/lGOekm0RsNxYnT3j/arcgis/rest/services/Spatial_Density_of_Mustard_Densit%C3%A9_spatiale_de_la_moutarde/MapServer']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['ESRI REST', 'GeoTIF', 'HTML', 'PDF']","['-']","['-']","['Application', 'Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-60.0, 36.0], [-60.0, 60.0], [-132.0, 60.0], [-132.0, 36.0]]]}","2021-12-31 00:00:00","2009-01-01 00:00:00","Spatial Density of Mustard in Canada","Farming","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Grid']","Open Maps","Irregular","9a99b07b-a7aa-48f5-b923-929f936c6157","Federal","['Agriculture', 'Crops', 'Farmlands', 'Frost', 'Precipitation', 'Temperature']","Open Government Licence - Canada","-","aafc.agri-geomatics-agrogeomatiques.aac@agr.gc.ca","2021-10-08T15:01:49.258Z","2024-04-22T21:20:45.772Z","9a99b07b-a7aa-48f5-b923-929f936c6157","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['GeoTIF', 'HTML', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/cartes-interactives-normales-climatiques', 'https://agriculture.canada.ca/atlas/climate-normals-interactive-maps', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/fr/Donnees_agroclimat_-_SPC.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/data_donnees/tif/annual/lt_ffp-4/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/maps_cartes/en/lt_ffp-4/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/maps_cartes/fr/lt_ffp-4/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/supportdocument_documentdesupport/en/ISO_19131_30_Year_Climate_Normal_Data_-_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/supportdocument_documentdesupport/fr/Donnees_climatiques_normales_derivees_30ans_SPC_ISO_19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['GeoTIF', 'HTML', 'PDF']","['-']","['-']","['Application', 'Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","2010-12-31 00:00:00","1961-01-01 00:00:00","30-year Average Frost Free Period (-4 °C)","Climatology Meteorology Atmosphere","Open Data","-","-"
"-","['Agriculture']","['Text Table', 'Vector']","Open Maps","As Needed","9b4355d0-fcbe-481c-bddd-3c52ade88ec7","Federal","['Agriculture statistics']","Open Government Licence - Canada","-","aafc.agri-geomatics-agrogeomatiques.aac@agr.gc.ca","2016-09-25T02:04:31.029Z","2024-03-05T19:20:32.807Z","9b4355d0-fcbe-481c-bddd-3c52ade88ec7","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'ESRI REST', 'FGDB/GDB', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/interpolatedCoA/data_donnees/csv/sda/', 'https://agriculture.canada.ca/atlas/data_donnees/interpolatedCoA/data_donnees/fgdb/sda/', 'https://agriculture.canada.ca/atlas/data_donnees/interpolatedCoA/supportdocument_documentdesupport/en/ISO_19131_Interpolated_Census_of_Agriculture_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/interpolatedCoA/supportdocument_documentdesupport/en/InterpolatedCoAsupportTables.zip', 'https://agriculture.canada.ca/atlas/data_donnees/interpolatedCoA/supportdocument_documentdesupport/en/Interpolated_Census_of_Agriculture_1971_2016_User_Guide.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/interpolatedCoA/supportdocument_documentdesupport/fr/DonneesInterpoleesRAtablesSupport.zip', 'https://agriculture.canada.ca/atlas/data_donnees/interpolatedCoA/supportdocument_documentdesupport/fr/Donnees_interpolees_du_Recensement_de_agriculture_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_interpolated_census_of_agriculture/MapServer/83', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_interpolees_du_recensement_de_l_agriculture/MapServer/83']","['-']","['English', 'French']","['CSV', 'ESRI REST', 'FGDB/GDB', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 41.0], [-52.0, 41.0], [-52.0, 83.0], [-132.0, 83.0], [-132.0, 41.0]]]}","-","1971-01-01 00:00:00","Interpolated Census of Agriculture by Sub-drainage area","Farming","Open Data","-","-"
"-","['Nature and Environment']","['Vector']","Open Maps","Not Planned","9b5283b5-2f1e-4919-83e6-7361f10344c3","Federal","['Hydrology', 'Water management', 'Water supply', 'Watersheds']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2016-09-25T02:04:59.034Z","2023-03-20T14:21:04.561Z","9b5283b5-2f1e-4919-83e6-7361f10344c3","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/annualUnitRunoff2013/data_donnees/fgdb/', 'https://agriculture.canada.ca/atlas/data_donnees/annualUnitRunoff2013/data_donnees/geojson/', 'https://agriculture.canada.ca/atlas/data_donnees/annualUnitRunoff2013/supportdocument_documentdesupport/en/AUR_Report_Final.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/annualUnitRunoff2013/supportdocument_documentdesupport/en/ISO_19131_AAFC_Annual_Unit_Runoff_in_Canada_2013_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/annualUnitRunoff2013/supportdocument_documentdesupport/fr/Ruissellement_unitaire_annuel_au_Canada_selon_AAC_2013_Specifications_de_contenu_informationnel_produite_conformement_a_la_norme_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_annual_unit_runoff_2013/MapServer/7', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_ruissellement_unitaire_annuel_2013/MapServer/7', 'https://agriculture.canada.ca/atlas/services/mapservices/aafc_annual_unit_runoff_2013/MapServer/WMSServer?request=GetCapabilities&service=WMS&layers=0&legend_format=image/png&feature_info_type=text/html', 'https://agriculture.canada.ca/atlas/services/servicesdecarte/aac_ruissellement_unitaire_annuel_2013/MapServer/WMSServer?request=GetCapabilities&service=WMS&layers=0&legend_format=image/png&feature_info_type=text/html']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'WMS']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 85.0], [-132.0, 85.0], [-132.0, 36.0]]]}","2014-12-31 00:00:00","2014-01-01 00:00:00","Annual Unit Runoff (dam3/km2) for a 90% Probability of Exceedence","Environment","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Text Table']","Open Maps","As Needed","9b9b725e-e5f9-43b6-a3e5-74dd663c99a1","Federal","['AEI', 'Climate indicators', 'Earth sciences', 'Environment']","Open Government Licence - Canada","-","aafc.agri-geomatics-agrogeomatiques.aac@agr.gc.ca","2023-11-14T23:20:38.598Z","2024-08-12T18:00:55.898Z","9b9b725e-e5f9-43b6-a3e5-74dd663c99a1","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/data_donnees/csv/pesticides/', 'https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/data_donnees/gdb/AEI_WTR_IROWCPEST_GDB.zip', 'https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/data_donnees/geojson/AEI_WTR_IROWCPEST/AEI_WTR_IROWCPEST.zip', 'https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/supportdocument_documentdesupport/en/ISO_19131_Agri_Environmental_Indicator_(AEI)_IROWC_Pesticides_Data_Product_Specifications.pdf', ""https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/supportdocument_documentdesupport/fr/ISO_19131_Indicateur_agroenvironnemental_risques_de_contamination_de_l'eau_par_les_pesticides_Sp%c3%a9cification_produit_de_donn%c3%a9s.pdf"", 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/Risk_of_water_contamination_by_pesticides_2021/FeatureServer', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/Risque_de_contamination_de_leau_par_les_pesticides_2021/FeatureServer']","['-']","['English', 'French']","['CSV', 'ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-128.88, 41.67], [-52.37, 41.67], [-52.37, 59.18], [-128.88, 59.18], [-128.88, 41.67]]]}","2018-01-01 00:00:00","1981-01-01 00:00:00","Agri-Environmental Indicator – Risk of Water Contamination by Pesticides","Climatology Meteorology Atmosphere","Open Data","-","-"
"-","['Form Descriptors']","['Grid', 'Text Table', 'Vector']","Open Maps","Not Planned","9bdc1a9c-baf7-4eb0-a532-c1057b284b8f","Federal","['Topography']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2016-09-25T02:10:51.040Z","2023-02-23T14:25:23.875Z","9bdc1a9c-baf7-4eb0-a532-c1057b284b8f","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['FGDB/GDB', 'GeoTIF', 'LAS', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/skSwiftCurrent2009/data_donnees/fgdb/', 'https://agriculture.canada.ca/atlas/data_donnees/skSwiftCurrent2009/data_donnees/las/', 'https://agriculture.canada.ca/atlas/data_donnees/skSwiftCurrent2009/data_donnees/tif/', 'https://agriculture.canada.ca/atlas/data_donnees/skSwiftCurrent2009/supportdocument_documentdesupport/en/ISO_19131_Swift_Current_LiDAR_Project_2009_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/skSwiftCurrent2009/supportdocument_documentdesupport/en/LiDAR_Mapping_for_Swift_current_Final_Report.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/skSwiftCurrent2009/supportdocument_documentdesupport/fr/Projet_LiDAR_de_Swift_Current_2009_ISO_19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['FGDB/GDB', 'GeoTIF', 'LAS', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-108.0, 50.0], [-107.0, 50.0], [-107.0, 51.0], [-108.0, 51.0], [-108.0, 50.0]]]}","2009-01-01 00:00:00","2009-01-01 00:00:00","Swift Current LiDAR Project 2009","Elevation,Imagery Base Maps Earth Cover","Open Data","-","-"
